2023-08-15 12:28:21 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 7, index of rela is 2no error

2023-08-15 12:28:21 [2ms]	[INFO]	[intercept]	src/monitor.cc:130	load address is: 55c41ec24000

2023-08-15 12:28:21 [2ms]	[ERROR]	[intercept]	src/monitor.cc:148	funcs number: 2

2023-08-15 12:29:51 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: sleepsuccess, symbol index in .dynsymis 6no error

2023-08-15 12:29:51 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 6, index of rela is 1no error

2023-08-15 12:29:51 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: randsuccess, symbol index in .dynsymis 7no error

2023-08-15 12:29:51 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 7, index of rela is 2no error

2023-08-15 12:29:51 [1ms]	[INFO]	[intercept]	src/monitor.cc:130	load address is: 5618d1c90000

2023-08-15 12:29:51 [2ms]	[ERROR]	[intercept]	src/monitor.cc:148	funcs number: 2

2023-08-15 12:31:03 [72110ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: randsuccess, symbol index in .dynsymis 7no error

2023-08-15 12:31:03 [72110ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 7, index of rela is 2no error

2023-08-15 12:31:03 [72110ms]	[ERROR]	[intercept]	src/monitor.cc:946	what happen? 140368639008016

2023-08-15 15:00:07 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: sleepsuccess, symbol index in .dynsymis 6no error

2023-08-15 15:00:07 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 6, index of rela is 1no error

2023-08-15 15:00:07 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: randsuccess, symbol index in .dynsymis 7no error

2023-08-15 15:00:07 [1ms]	[INFO]	[intercept]	src/elf.cc:223	[TraceeElf::search_rela_plt]: search rela index success, symbol in dynsym index 7, index of rela is 2no error

2023-08-15 15:00:07 [1ms]	[INFO]	[intercept]	src/monitor.cc:130	load address is: 563ddd258000

2023-08-15 15:00:07 [1ms]	[ERROR]	[intercept]	src/monitor.cc:148	funcs number: 2

2023-08-15 15:01:07 [1ms]	[INFO]	[intercept]	src/elf.cc:198	[TraceeElf::search_symbol]: search symbol: sleepsuccess, symbol index in .dynsymis 6no error

